Pizza hut  Creamy Mushroom Fusilli,,Pizza hut,Branded,Regular,,636.96,10.28,32.63,74.11,4.66,,,,1.22,,,
Knorr  Creamy mushroom soup,,Knorr,Branded,1 serving,1 pack= 4 servings,28,1.2,0.2,5.4,1.6,0.1,0.1,,451,,,
Pizza hut  Creamy Spinach n Mushroom Fusilli,,Pizza hut,Branded,Personal,,949.61,15.88,48.38,112.37,6.81,,,,1.85,,,
Pizza hut  Creamy Spinach n Mushroom Fusilli,,Pizza hut,Branded,Regular,,677.66,10.93,34.71,78.85,4.96,,,,1.29,,,
Kurkure  Crunchy Rings,Indian namkeen,Kurkure,Branded,100 g ,100,567,4.6,37.3,53.1,1.8,,,,968,,,
Maggi  Cuppamania,,Maggi,Branded,1 pack,70,413,8.6,16.7,57,1.5,,,,,,,
Daiquiri ,,Cocktails,Alcoholic,1,60,111,0,0,4.2,3.3,,0,0,4,,2,
Lehar  Dal Mixture,Indian namkeen,Lehar,Branded,100 g ,100,507,18,26.3,49.6,3.2,,,,845,,,
Lehar  Dal Sev Mix,Indian namkeen,Lehar,Branded,100 g ,100,564,14.2,36.96,44.6,3.3,,,,714,,,
McDonalds  Diet Coke,,McDonalds,Beverages,1 serving,300,1,0,0,0.25,0,0,0,,_,,,
Pizza hut  Diet Pepsi,,Pizza hut,Beverages,1 serving,260,0.44,0.09,0,0.02,0.02,,0,,0.02,,,
Pizza hut  Double Chicken feast so cheesy pizza,,Pizza hut,Branded,1 slicePersonal,118.25,414.99,21.77,17.56,42.46,<0.1,,,,0.77,,,
Pizza hut  Double Chicken feast so cheesy pizza,,Pizza hut,Branded,1 sliceMedium,140.17,491.9,25.8,20.82,50.34,<0.1,,,,0.91,,,
Starbucks  Double Chocolate Brownie,,Starbucks,Branded,1 serving,,430,6,25,49,,3,,,,,,
Pizza hut  Ebony n Ivory,,Pizza hut,Branded,1 serving,170,371.8,5.9,18.9,45,24.9,,,,0.2,,,
McDonalds  Egg & Cheese Muffin,,McDonalds,Branded,1 serving,112,290,14,13,28,2,2,7.0,,620,,,
Costa  Egg & Mushroom Muffin ,,Costa,Branded,1 serving,,315,11.1,11,41.7,2.4,,1.4,,,,,
Costa  Emmental & Mushroom Toastie ,,Costa,Branded,1 serving,,465,23.5,18.3,50.1,4.6,,10.4,,,,,
Pizza hut  English MakhaniBirriza,,Pizza hut,Branded,1 serving,130,166.58,1.39,13.7,9.43,6.89,,,,0.64,,,
Costa  Espresso None ,,Costa,Beverages,solo,,3,0.2,0.1,0.4,0.2,,0,,,,,
Costa  Espresso None ,,Costa,Beverages,duo,,6,0.4,0.2,0.8,0.4,,0,,,,,
Starbucks  Everything with Cheese Bagel,,Starbucks,Branded,1 serving,,280,10,2.5,56,,2,,,,,,
Kelloggs  Extra muesli ( crunchy fruit and nut),,Kelloggs,Branded,1 serving,40,146,3.4,1.8,31.6,4.5,2.6,0.2,,80,,,
Kelloggs  Extra muesli ( no added sugar),,Kelloggs,Branded,1 serving,40,146,3.2,2,30.9,0.6,2.1,0.2,0,120,,,
Kelloggs  Extra muesli ( nuts delight),,Kelloggs,Branded,1 serving,40,142,3.2,2.1,31.2,3,2.9,0.3,0,160,,,
Kelloggs  Extra muesli (fruit flavour),,Kelloggs,Branded,1 serving,40,142,2.4,0.5,34.8,5.6,2.9,0.1,,120,,,
McDonalds  Filet-O-Fish,,McDonalds,Branded,1 serving,136,388,15,19,39,5,3,6.4,,670,,,
Pizza hut  Fish n Wedges,,Pizza hut,Branded,1 serving,240,482.74,25.54,22.9,43.63,0.22,,10.1,,1.07,,,
Kelloggs  Flakes with real strawberry puree,,Kelloggs,Branded,1 serving,30,112,1.8,0.2,26.3,10.3,0.5,0,0,200,,,
Pizza hut  Fram HutBig pizza,,Pizza hut,Branded,1 serving,62,167.39,6.28,5.38,23.47,0.67,,,,0.41,,,
Costa  Free Range Egg Mayonnaise Sandwich ,,Costa,Branded,1 serving,,362,18.1,11.4,45.8,2.9,,2.1,,,,,
KFC  French Fries (Regular size),,KFC,Branded,1 serving,73.5,216.4,2.64,9.94,29.11,,,3.96,,0.12,,,
French salad dressing,0,Salad dressing,Everyday meal,2 tbsp,31,143,1,14,5,0,0,1.76,0,261,,,
Lays  French Salt & Cracked Pepper,Potato chips,Lays,Branded,100 g ,100,551,7.7,35.2,50.8,0.5,,,,816,,,
Pizza hut  Fresh Cucumber,,Pizza hut,Branded,1 serving,320,111.62,0,0,27.9,27.9,,0,,0.28,,,
Pizza hut  Fresh Garden,,Pizza hut,Branded,1 serving,350,350,13.9,29.06,8.19,<0.1,,,,0.98,,,
Pizza hut  Fresh Lime Mix,,Pizza hut,Branded,1 serving,295,165,1.95,0.1,35,41.5,,<0.1,,0.5,,,
Pizza hut  Fresh Lime Salt Soda,,Pizza hut,Branded,1 serving,295,153,1.8,0.1,21,11.1,,<0.1,,1.68,,,
Pizza hut  Fresh Lime Sweet Soda,,Pizza hut,Branded,1 serving,295,177,2.1,0.1,48,39,,<0.1,,0.9,,,
Starbucks  Fruit & Oat Cookie,,Starbucks,Branded,1 serving,,430,6,18,61,,4,,,,,,
Papa Johns  Garden Special Thin Crust Pizza,,Papa Johns,Branded, 1/14 lrg slice,115,240,10,12,24,,,,,,,,
Papa Johns  Garden Specil Original Crust Pizza,,Papa Johns,Branded, 1/14 lrg slice,140,290,12,10,39,,,,,,,,
Pizza hut  Garlic Bread Cheese,,Pizza hut,Branded,1 serving,145,549.99,15.9,33.36,46.53,1.29,,18.64,,1.06,,,
Pizza hut  Garlic Bread Classic,,Pizza hut,Branded,1 serving,110,426.39,6.1,24.16,46.13,1.29,,15.26,,0.87,,,
Pizza hut  Garlic Bread Exotica,,Pizza hut,Branded,1 serving,210,614.31,16.64,37.61,52.41,3.34,,19.56,,3.14,,,
Pizza hut  Garlic Bread Platter,,Pizza hut,Branded,1 serving,205,670.17,16.25,33.41,55,1.29,,17.84,,1.06,,,
Pizza hut  Garlic Bread Spicy Supreme,,Pizza hut,Branded,1 serving,165,560.57,16.25,33.41,48.73,1.29,,18.63,,1.06,,,
Papa Johns  Garlic Sauce,,Papa Johns,Branded,1 Tbsp,14,75,0,8.5,0,,,,,,,,
Lehar  Gathiya Mix,Indian namkeen,Lehar,Branded,100 g ,100,570,12,39.1,42.4,1,,,,1205,,,
Pizza hut  Ginger Lime Cooler,,Pizza hut,Branded,1 serving,295,162,0.6,0.2,40.56,43.8,,<0.1,,0,,,
Starbucks  Ginger Molasses Cookie,,Starbucks,Branded,1 serving,,390,6,11,67,,1,,,,,,
Dukes  Gingerade,,Dukes,Beverages,100 g ,100,40,,,9.9,0,,,,,,,
Costa  Gingerbread Latte Full Fat ,,Costa,Beverages,Small,,158,6.4,6.9,17.6,17.4,,4.3,,,,,
Costa  Gingerbread Latte Full Fat ,,Costa,Beverages,Medium,,244,10,10.7,27,26.6,,6.7,,,,,
Costa  Gingerbread Latte Full Fat ,,Costa,Beverages,Large,,317,12.9,13.8,35.4,34.9,,8.6,,,,,
Costa  Gingerbread Latte Skimmed ,,Costa,Beverages,Small,,101,6.6,0.3,18.2,18,,0.2,,,,,
Costa  Gingerbread Latte Skimmed ,,Costa,Beverages,Medium,,157,10.3,0.5,27.9,27.5,,0.3,,,,,
Costa  Gingerbread Latte Skimmed ,,Costa,Beverages,Large,,204,13.3,0.6,36.6,36,,0.4,,,,,
Costa  Gingerbread Latte Soya ,,Costa,Beverages,Small,,120,6.4,3.7,14.4,14,,0.6,,,,,
Costa  Gingerbread Latte Soya ,,Costa,Beverages,Medium,,186,10,5.7,22.1,21.4,,0.9,,,,,
Costa  Gingerbread Latte Soya ,,Costa,Beverages,Large,,242,12.9,7.4,29,28.1,,1.1,,,,,
Pizza hut  Go Italia Spaghetti,,Pizza hut,Branded,Personal,,845.63,30.46,37.15,97.78,3.2,,,,3.08,,,
Pizza hut  Go Italia Spaghetti,,Pizza hut,Branded,Regular,,469.68,16.92,20.63,54.31,1.78,,,,1.71,,,
Pizza hut  Go Italia Spaghetti with Chicken Ham,,Pizza hut,Branded,Personal,,1171.85,70.7,46.69,117.81,3.59,,,,3.73,,,
Pizza hut  Go Italia Spaghetti with Chicken Ham,,Pizza hut,Branded,Regular,,634.33,38.27,25.27,63.77,1.94,,,,2.02,,,
Costa  Granola Bar ,,Costa,Branded,1 serving,,320,5.6,13.9,41.1,28,,4.9,,,,,
Pizza hut  Grape Sangria Cooler,,Pizza hut,Branded,1 serving,290,150,0.6,0.2,37.5,2.43,,<0.1,,0,,,
Starbucks  Greek Yogurt Honey Parfait,,Starbucks,Branded,1 serving,,270,6,12,37,,2,,,,,,
Pizza hut  Green Apple Mojito,,Pizza hut,Branded,1 serving,300,96.72,0,0.3,24.18,33.63,,0,,0,,,
Kurkure  Green Chutney Rajasthani Style,Indian namkeen,Kurkure,Branded,100 g ,100,561,6.4,35.7,53.6,3.2,,,,1011,,,
Costa  Green Tea Lime & Mint  ,,Costa,Beverages,Small,,161,0.1,0.1,38.6,38.4,,0,,,,,
Costa  Green Tea Lime & Mint  ,,Costa,Beverages,Medium,,213,0.2,0.1,51.1,50.9,,0,,,,,
Costa  Green Tea Lime & Mint  ,,Costa,Beverages,Large,,269,0.2,0.1,64.5,64.2,,0,,,,,
McDonalds  Grilled Chicken Royale,,McDonalds,Branded,1 serving,266,622,27,34,52,7,4,7.6,,880,,,
Minute maid  Guava,,Minute maid,Beverages,100 ml,100,64,0,0,16,14,,,,,,,
Tropicana  Guava ,,Tropicana,Beverages,100 ml,100,60,,0,15,15,,,,,,,
Costa  Ham & Cheese Sourdough Panini ,,Costa,Branded,1 serving,,434,26.3,12.8,51.8,2.3,,7.2,,,,,
Starbucks  Ham & Swiss Panini,,Starbucks,Branded,1 serving,,410,29,14,42,,2,,,,,,
McDonalds  Hash brown,,McDonalds,Branded,1 serving,64,166,2,10,16,0,2,0.1,,370,,,
Kelloggs  Heart to heart oats,,Kelloggs,Branded,1 oz dry=1/2 cup cooked,28,99.12,2.8,2.52,18.984,0,3.8,0.476,0,168,,,
Quaker  Homestyle Masala,Oats,Quaker,Branded,100 g ,100,383,9.3,7,70.6,4.4,,,,1135,,,
Kelloggs  Honey loops,,Kelloggs,Branded,100 gms,100,378,5.8,1,88.3,30.8,2,0.3,,400,,,
Pizza hut  Hot n Spicy Paneer Quesadillas,,Pizza hut,Branded,1 serving,170,487.9,21.2,30.8,31.7,3.9,,16.9,,1,,,
KFC  Hot & Crispy Chicken -Drum,,KFC,Branded,1 serving,91,246,17.83,16,7.68,,,6.08,,0.51,,,
Pizza hut  Hot Assam Tea,,Pizza hut,Beverages,1 serving,140,6.23,0.2,0.03,1.31,0,,,,0.08,,,
McDonalds  Hot cake with syrup and butter,,McDonalds,Branded,1 serving,142,372,6,10,64,30,2,0.4,,630,,,
Costa  Hot Chocolate Full Fat ,,Costa,Beverages,Small,,205,7.4,8.1,24.6,22.6,,5.1,,,,,
Costa  Hot Chocolate Full Fat ,,Costa,Beverages,Medium,,319,11.8,12.8,37.7,34.8,,8.1,,,,,
Costa  Hot Chocolate Full Fat ,,Costa,Beverages,Large,,464,16.1,17.5,58,53.1,,11,,,,,
Costa  Hot Chocolate Skimmed ,,Costa,Beverages,Small,,152,7.6,1.9,25.1,23.2,,1.2,,,,,
Costa  Hot Chocolate Skimmed ,,Costa,Beverages,Medium,,234,12,2.9,38.6,35.7,,1.9,,,,,
Costa  Hot Chocolate Skimmed ,,Costa,Beverages,Large,,355,16.5,4.7,59.1,54.2,,3,,,,,
Costa  Hot Chocolate Soya ,,Costa,Beverages,Small,,170,7.4,5.1,21.6,19.5,,1.6,,,,,
Costa  Hot Chocolate Soya ,,Costa,Beverages,Medium,,262,11.8,8,32.9,29.7,,2.4,,,,,
Costa  Hot Chocolate Soya ,,Costa,Beverages,Large,,391,16.1,11.3,51.8,46.5,,3.7,,,,,
Pizza hut  Hot Earl Grey,,Pizza hut,Beverages,1 serving,140,6,0.18,0.03,1.17,0,,,,0.08,,,
Chings  Hot Garlic Instant Noodles,,Chings,Branded,1 pack,75,314,7.9,11.9,43.6,0,3,5.9,,1024,,,
Pizza hut  Hot Green Tea,,Pizza hut,Beverages,1 serving,140,4.82,0.19,0.02,0.89,0,,,,0.06,,,
Pizza hut  Hot Lemon Tea,,Pizza hut,Beverages,1 serving,140,6,0.19,0.03,1.25,0,,,,0.09,,,
Pizza hut  Hot n Spicy Chicken Quesadilla,,Pizza hut,Branded,1 serving,233,524.25,29.36,22.6,50.33,<0.1,,10.72,,1.23,,,
Pizza hut  Hot N Spicy ChickenSo Cheesy pizza,,Pizza hut,Branded,1 slicePersonal,111.5,374.83,16.61,16.47,40.04,1.4,,,,0.68,,,
Pizza hut  Hot N Spicy ChickenSo Cheesy pizza,,Pizza hut,Branded,1 sliceMedium,133.67,449.35,19.91,19.74,48,1.68,,,,0.82,,,
Kurkure  Hyderabadi Hungama,Indian namkeen,Kurkure,Branded,100 g ,100,561,6.4,35.7,53.6,2.9,,,,1069,,,
Dukes  Ice Cream Soda Flavour,,Dukes,Beverages,100 g ,100,55,,,13.6,0,,,,,,,
McDonalds  Ice Tea,,McDonalds,Beverages,1 serving,275,133,0,0,33,33,0,0,,0,,,
Costa  Iced Cappuccino Full Fat ,,Costa,Beverages,Small,,80,2.2,2.1,13.1,12.6,,1.2,,,,,
Costa  Iced Cappuccino Full Fat ,,Costa,Beverages,Medium,,111,3,2.9,18.5,17.9,,1.7,,,,,
Costa  Iced Cappuccino Full Fat ,,Costa,Beverages,Large,,142,3.7,3.6,23.9,23.1,,2,,,,,
Costa  Iced Cappuccino Skimmed ,,Costa,Beverages,Small,,65,2.2,0.4,13.2,12.8,,0.1,,,,,
Costa  Iced Cappuccino Skimmed ,,Costa,Beverages,Medium,,90,3,0.5,18.7,18.1,,0.1,,,,,
Costa  Iced Cappuccino Skimmed ,,Costa,Beverages,Large,,116,3.8,0.6,24.2,23.3,,0.2,,,,,
Costa  Iced Cappuccino Soya ,,Costa,Beverages,Small,,70,2.2,1.3,12.2,11.7,,0.2,,,,,
Costa  Iced Cappuccino Soya ,,Costa,Beverages,Medium,,97,3,1.7,17.3,16.6,,0.3,,,,,
Costa  Iced Cappuccino Soya ,,Costa,Beverages,Large,,125,3.7,2.1,22.5,21.6,,0.3,,,,,
Costa  Iced Latte Full Fat ,,Costa,Beverages,Small,,149,6,6.3,17.2,16.8,,3.9,,,,,
Costa  Iced Latte Full Fat ,,Costa,Beverages,Medium,,201,7.8,8.3,24,23.6,,5.2,,,,,
Costa  Iced Latte Full Fat ,,Costa,Beverages,Large,,257,9.9,10.5,31.3,30.7,,6.5,,,,,
Costa  Iced Latte Skimmed ,,Costa,Beverages,Small,,98,6.2,0.4,17.7,17.3,,0.2,,,,,
Costa  Iced Latte Skimmed ,,Costa,Beverages,Medium,,133,8.1,0.4,24.7,24.3,,0.2,,,,,
Costa  Iced Latte Skimmed ,,Costa,Beverages,Large,,172,10.2,0.6,32.1,31.6,,0.3,,,,,
Costa  Iced Latte Soya ,,Costa,Beverages,Small,,115,6,3.4,14.3,13.8,,0.5,,,,,
Costa  Iced Latte Soya ,,Costa,Beverages,Medium,,156,7.8,4.5,20.2,19.6,,0.7,,,,,
Costa  Iced Latte Soya ,,Costa,Beverages,Large,,200,9.9,5.7,26.4,25.6,,0.9,,,,,
Pizza hut  Imali Patakha,,Pizza hut,Branded,1 serving,290,89.32,0,0,22.53,22.53,,0,,0.04,,,
Lays  Indias Lime n Masala Masti Flavour,Potato chips,Lays,Branded,100 g ,100,540,7,32.8,54.4,3.3,,,,932,,,
Lays  Indias Magic Masala,Potato chips,Lays,Branded,100 g ,100,555,6.9,35.7,51.4,4.1,,,,1011,,,
Lehar  Iron Chusti,Indian namkeen,Lehar,Branded,100 g ,100,460,11,17,65,6,,,,1100,,,
Pizza hut  Italia TreatSo cheesy pizza,,Pizza hut,Branded,1 slicePersonal,104.75,329.17,13.24,15.34,34.52,1.14,,,,0.52,,,
Pizza hut  Italia TreatSo cheesy pizza,,Pizza hut,Branded,1 sliceMedium,127.33,400.13,16.1,18.65,41.97,1.39,,,,0.64,,,
Pizza hut  Italian TreatBig pizza,,Pizza hut,Branded,2 slice,60,166.19,6.95,5.15,23,0.8,,,,0.47,,,
Lehar  Karara Chana Hing Jeera,Indian namkeen,Lehar,Branded,100 g ,100,451,17.5,14.7,62.1,5.6,,,,851,,,
Lehar  Karare Peanuts,Indian namkeen,Lehar,Branded,100 g ,100,511,12,28,52,45,,,,1200,,,
Quaker  Kesar Flavour with Kishmish,Oats,Quaker,Branded,100 g ,100,393,9.6,7,73,15.7,,,,16,,,
McDonalds  Ketchup,,McDonalds,Branded,1 serving,9,8,0,0,2,2,0,0,,70,,,
Lehar  Khatta Meetha,Indian namkeen,Lehar,Branded,100 g ,100,560,9.2,35,52,16.2,,,,500,,,
Lehar  Khatta Meetha Puffs,Indian namkeen,Lehar,Branded,100 g ,100,464,6.3,16,73.6,8.8,,,,740,,,
McDonalds  Kinley Water,,McDonalds,Beverages,1 serving,500,0,0,0,0,0,0,0,,0,,,
KFC  Kold Koffee,,KFC,Beverages,1 serving,293,253.3,3.72,5.19,47.93,,,4.66,,,,,
Lard,0,Fats & Oils,Ingredient,1 tbsp,13,114,0,13,0,0,0,4.94,12,0,,,
Costa  Layered Carrot Cake ,,Costa,Branded,1 serving,,629,6.1,30.8,78.9,62.1,,6.7,,,,,
Pizza hut  Lemon,,Pizza hut,Beverages,1 serving,260,49.63,0,0,12.4,10.5,,0,,0.4,,,
Costa  Lemon Cake ,,Costa,Branded,1 serving,,585,5.4,25.5,82.9,61.6,,4.7,,,,,
Starbucks  Lemon Cranberry Scone,,Starbucks,Branded,1 serving,,410,5,14,66,,2,,,,,,
Starbucks  Lemon Loaf,,Starbucks,Branded,1 serving,,430,6,20,57,,1,,,,,,
Costa  Lemon Tart ,,Costa,Branded,1 serving,,378,3.6,20.4,44.4,28.8,,12.4,,,,,
Pizza hut  Lemonade,,Pizza hut,Beverages,1 serving,300,123.84,0,0,30.96,30.96,,0,,0.69,,,
Dukes  Lemonade,,Dukes,Beverages,100 g ,100,46,,,11.5,0,,,,,,,
Quaker  Lemony Veggie Mix,Oats,Quaker,Branded,100 g ,100,381,10.5,7.8,67.1,2.4,,,,1940,,,
Tropicana  Litchi Twirl ,,Tropicana,Beverages,100 ml,100,56.4,,0,14.1,14.1,,,,,,,
McDonalds  Maharaja Mac Veg,,McDonalds,Branded,1 serving,310,765,20,38,86,10,3,0.3,,1850,,,
Pizza hut  Mango,,Pizza hut,Beverages,1 serving,290,168,0.01,0.2,28.8,33.27,,<0.1,,0,,,
Minute maid  Mango,,Minute maid,Beverages,100 ml,100,64,0,0,16,14,,,,,,,
Tropicana  Mango ,,Tropicana,Beverages,100 ml,100,60,,0,15,15,,,,,,,
Costa  Mango & Passionfruit  ,,Costa,Branded,Small,,192,0.6,0.3,46.2,45.6,,0.2,,,,,
Costa  Mango & Passionfruit  ,,Costa,Branded,Medium,,254,0.7,0.5,61.1,60.3,,0.2,,,,,
Costa  Mango & Passionfruit  ,,Costa,Branded,Large,,321,0.9,0.6,77.1,76.2,,0.3,,,,,
Pizza hut  Mango Banana Smoothie,,Pizza hut,Beverages,1 serving,275,90.75,3.08,0.2,19.53,17.63,,<0.1,,0.07,,,
Pizza hut  Mango Delight,,Pizza hut,Beverages,1 serving,300,153,0.6,0.2,27,27.42,,<0.1,,0,,,
Pizza hut  Mango Mint Margarita,,Pizza hut,Beverages,1 serving,290,96,0.6,0.2,24,11.82,,<0.1,,0,,,
Pizza hut  MargheritaCrown Pizza,,Pizza hut,Branded,1 slice,108,254.93,9.78,8.77,33.74,4.1,,,,0.78,,,
Starbucks  Marshmallow Dream Bar,,Starbucks,Branded,1 serving,,210,1,4,43,,0,,,,,,
Cheetos  Masala Balls,Indian namkeen,Cheetos,Branded,100 g ,100,497,8.5,25,59.5,3.4,,,,929,,,
Maggi  Masala Cuppa Noodles,,Maggi,Branded,100 gms,100,443,8.3,19.2,59.2,2.4,3.3,11.2,,1332.5,,,
Pizza hut  Masala Lemonade,,Pizza hut,Beverages,1 serving,300,123.84,0,0,30.96,30.96,,0,,0.69,,,
Kurkure  Masala Munch,Indian namkeen,Kurkure,Branded,100 g ,100,561,6.4,35.7,53.6,3,,,,948,,,
McDonalds  Masala Non Veg,,McDonalds,Branded,1 serving,133,339,14,16,34.75,5,3,4.1,,740,,,
Maggi  Masala noodles,,Maggi,Branded,1 pack ,70,281.4,6.44,10.08,41.23,0.84,0,,,,,,
Saffola  Masala Oats Chinese ( 39 gms),,Saffola,Branded,100 gms,100,373,10.9,5.81,69.2,7.6/5.67,9,1.3,,,,,
Saffola  Masala Oats Classic masala (39 gms),,Saffola,Branded,100 gms,100,380,10.5,7,68.5,4.9/2,7,1.4,,,,,
Saffola  Masala Oats Italian ( 39 gms),,Saffola,Branded,100 gms,100,385,10.3,6.8,70.7,7.1,6.5,1.4,,1800,,,
Maggi  Masala Oats Noodles (75 gm),,Maggi,Branded,100 gms,100,463,12,17.2,65.1,3.7/1.7,5.4,7.3,,1256.4,,,
Saffola  Masala Oats Peppy Tomato (39 gms),,Saffola,Branded,100 gms,100,380,10.5,7,68.5,5.6/3.6,7,1.7,,,,,
Saffola  Masala Oats Tandoori Magic ( 39 gms),,Saffola,Branded,100 gms,100,399,10,9.5,68.2,6/3.7,9.5,2.3,,2400,,,
Saffola  Masala Oats Tangy chat ( 39 gms),,Saffola,Branded,100 gms,100,388,11.5,7.5,68.5,9.8/6.4,9.1,1.6,,1900,,,
Saffola  Masala Oats Veggie Twist (39 gms),,Saffola,Branded,100 gms,100,392.3076923,10,9,67.94871795,5.2/3.2,7,3.1,,,,,
Lehar  Masala Pori Mix,Indian namkeen,Lehar,Branded,100 g ,100,520,14.6,28.7,50.8,1,,,,550,,,
Lehar  Masala Puffs,Indian namkeen,Lehar,Branded,100 g ,100,430,8,12.1,72.3,3,,,,1007,,,
Dukes  Masala Soda Flavour,,Dukes,Beverages,100 g ,100,36,,,9,0,,,,,,,
McDonalds  Masala Veg,,McDonalds,Branded,1 serving,141,358,9,16,44.5,6,4,4.9,,920,,,
Lehar  Matar Masti,Indian namkeen,Lehar,Branded,100 g ,100,474,15.7,20.3,57.1,4.1,,,,800,,,
McDonalds  McAloo Tikki,,McDonalds,Branded,1 serving,146,353,8,14,50,8,4,4.8,,790,,,
McDonalds  McChicken,,McDonalds,Branded,1 serving,173,431,15,20,48,5,3,6,,840,,,
McDonalds  McEgg Burger,,McDonalds,Branded,1 serving,115,281,12,12,31,2,2,3.8,,700,,,
McDonalds  McFloat Coke,,McDonalds,Branded,1 serving,237,139,2,2,29,28,0,1.1,,390,,,
McDonalds  McFloat Cold Co_ee,,McDonalds,Branded,1 serving,247,185,5,4,33,24,0,1.1,,390,,,
McDonalds  McFloat Fanta,,McDonalds,Beverages,1 serving,237,152,2,2,32,31,0,1.1,,390,,,
McDonalds  McFloat Sprite,,McDonalds,Beverages,1 serving,237,146,2,2,31,30,0,1.1,,390,,,
McDonalds  McFlurry - Oreo,,McDonalds,Beverages, Small,87,117,2,4,19,14,0,2.1,,440,,,
McDonalds  McFlurry - Oreo ,,McDonalds,Beverages,Regular,147,211,4,7,33,25,0,3.8,,740,,,
McDonalds  McFlurry Choco Crunch ,,McDonalds,Beverages,Regular,167,336,5,16,42,33,1,11.1,,700,,,
McDonalds  McFlurry Choco Crunch ,,McDonalds,Beverages,Small,94,153,3,5,23,17,0,3.6,,420,,,
McDonalds  McPaneer Royale,,McDonalds,Branded,1 serving,231,662,18,37,64.25,10,4,10.6,,1070,,,
McDonalds  McSpicy Chicken Burger,,McDonalds,Branded,1 serving,186,481,22,22,48,5,3,7.4,,1330,,,
McDonalds  McSpicy Paneer Burger,,McDonalds,Branded,1 serving,199,705,21,46,54,8,3,17.9,,940,,,
McDonalds  McSwirl ButterScotch ChocoDip,,McDonalds,Branded,1 serving,97,185,3,9,23,17,0,5.7,,410,,,
McDonalds  McSwirl ChocoDip,,McDonalds,Branded,1 serving,93,164,3,8,20,15,0,5.7,,400,,,
McDonalds  McVeggie,,McDonalds,Branded,1 serving,169,426,9,18,55,8,5,5.9,,650,,,
Quaker  Mild Pepper & Dal,Oats,Quaker,Branded,100 g ,100,394,14.4,9.9,62,17,,,,1725,,,
Costa  Mint Mocha Full Fat ,,Costa,Beverages,Small,,365,5.1,18.8,43.2,40,,11.8,,,,,
Costa  Mint Mocha Full Fat ,,Costa,Beverages,Medium,,475,6.2,22.5,61.3,56.4,,14,,,,,
Costa  Mint Mocha Skimmed ,,Costa,Beverages,Small,,336,5.2,15.5,43.5,40.3,,9.7,,,,,
Costa  Mint Mocha Skimmed ,,Costa,Beverages,Medium,,444,6.3,18.8,61.6,56.7,,11.7,,,,,
Costa  Mint Mocha Soya ,,Costa,Beverages,Small,,346,5.1,17.2,41.6,38.3,,9.9,,,,,
Costa  Mint Mocha Soya ,,Costa,Beverages,Medium,,454,6.2,20.7,59.5,54.5,,11.9,,,,,
McDonalds  Minute Maid Nimbu Fresh,,McDonalds,Beverages,1 serving,200,96,0,0,23,23,0,0,,0,,,
McDonalds  Minute Maid Pulpy Orange,,McDonalds,Beverages,1 serving,200,84,0,0,18,18,0,0,,0,,,
Pizza hut  Mirinda,,Pizza hut,Beverages,1 serving,260,112.22,0,0,29.42,29.38,,0,,0.0021,,,
Minute maid  Mixed Fruit,,Minute maid,Beverages,100 ml,100,56,0,0,14,12,,,,,,,
Tropicana  Mixed Fruit ,,Tropicana,Beverages,100 ml,100,54.8,,0,13.7,13.7,,,,,,,
Pizza hut  Mocha Cold Cofee,,Pizza hut,Beverages,1 serving,275,266.75,4.02,12.46,34.65,31.93,,9.76,,0.05,,,
Costa  Mocha Cortado Full Fat ,,Costa,Beverages,Solo,,110,4.8,5.1,11.2,10.4,,3.2,,,,,
Costa  Mocha Cortado Skimmed ,,Costa,Beverages,Solo,,73,4.9,0.7,11.5,10.8,,0.5,,,,,
Costa  Mocha Cortado Soya ,,Costa,Beverages,Solo,,85,4.8,3,9,8.2,,0.7,,,,,
Costa  Mocha Full Fat ,,Costa,Beverages,Small,,198,6.9,7.3,25.4,23,,4.4,,,,,
Costa  Mocha Full Fat ,,Costa,Beverages,Medium,,301,10.7,11.3,37.9,34.4,,6.9,,,,,
Costa  Mocha Full Fat ,,Costa,Beverages,Large,,435,14.5,15.3,57.4,51.7,,9.3,,,,,
Costa  Mocha Latte Full Fat ,,Costa,Beverages,Small,,228,8.4,9,27.4,25.2,,5.6,,,,,
Costa  Mocha Latte Full Fat ,,Costa,Beverages,Medium,,347,13,13.9,41.1,37.7,,8.6,,,,,
Costa  Mocha Latte Full Fat ,,Costa,Beverages,Large,,497,17.7,18.9,61.8,56.3,,11.7,,,,,
Costa  Mocha Latte Skimmed ,,Costa,Beverages,Small,,170,8.6,2.2,28,25.8,,1.3,,,,,
Costa  Mocha Latte Skimmed ,,Costa,Beverages,Medium,,255,13.3,3.2,42,38.6,,2,,,,,
Costa  Mocha Latte Skimmed ,,Costa,Beverages,Large,,380,18.1,5.2,63,57.5,,3.1,,,,,
Costa  Mocha Latte Soya ,,Costa,Beverages,Small,,189,8.4,5.7,24.1,21.7,,1.7,,,,,
Costa  Mocha Latte Soya ,,Costa,Beverages,Medium,,286,13,8.7,35.9,32.2,,2.6,,,,,
Costa  Mocha Latte Soya ,,Costa,Beverages,Large,,419,17.7,12.2,55.1,49.3,,3.9,,,,,
Costa  Mocha Skimmed ,,Costa,Beverages,Small,,155,7,2.2,25.8,23.4,,1.3,,,,,
Costa  Mocha Skimmed ,,Costa,Beverages,Medium,,232,10.9,3.2,38.5,35,,1.9,,,,,
